"day","NEE","Date"
601,-2.492259624,2008-08-23
603,-2.983334976,2008-08-25
604,-2.656957248,2008-08-26
610,-0.8651826432,2008-09-01
611,-1.287945144,2008-09-02
614,-1.056924072,2008-09-05
615,-0.978280848,2008-09-06
616,-0.813528144,2008-09-07
619,0.01173636,2008-09-10
625,-0.8418505824,2008-09-16
627,-0.36199885608,2008-09-18
628,-0.172703772,2008-09-19
630,-0.2767170168,2008-09-21
632,-0.17511787224,2008-09-23
634,-0.3687424128,2008-09-25
635,-0.1929301416,2008-09-26
637,-0.1316847456,2008-09-28
642,-0.0689811552,2008-10-03
649,0.08259397632,2008-10-10
651,0.25088689008,2008-10-12
658,0.0361571904,2008-10-19
673,-0.06146812656,2008-11-03
674,0.0095379984,2008-11-04
707,0.05865851952,2008-12-07
712,0.125028144,2008-12-12
713,0.023577754104,2008-12-13
736,0.1444731685056,2009-01-05
747,0.2871174816,2009-01-16
750,0.23321077848,2009-01-19
785,0.13942004904,2009-02-23
786,-0.061016069664,2009-02-24
800,-0.10826881416,2009-03-10
806,-0.02321524584,2009-03-16
812,-0.01875031632,2009-03-22
835,0.08658749016,2009-04-14
838,-0.10117234368,2009-04-17
845,-0.08716518216,2009-04-24
846,-0.1189530792,2009-04-25
855,-0.05489624232,2009-05-04
863,-0.02541651912,2009-05-12
867,-0.537393096,2009-05-16
868,-0.03083932872,2009-05-17
869,-0.0696047688,2009-05-18
870,-0.11548167624,2009-05-19
871,-0.027983024208,2009-05-20
877,0.48208116168,2009-05-26
878,0.0436921128,2009-05-27
879,0.1501555752,2009-05-28
880,-0.0352323,2009-05-29
885,-0.5566077648,2009-06-03
887,-0.2680283736,2009-06-05
888,-0.6517527408,2009-06-06
890,-0.5309165952,2009-06-08
899,-0.2443149216,2009-06-17
914,-0.08279729928,2009-07-02
916,-0.21932726184,2009-07-04
918,-1.057831704,2009-07-06
919,-1.346385456,2009-07-07
924,-0.444955356,2009-07-12
928,0.0839085804,2009-07-16
945,0.12272390568,2009-08-02
946,0.13715392392,2009-08-03
953,0.15987913488,2009-08-10
962,0.125774117064,2009-08-19
965,0.04929992208,2009-08-22
982,0.3846983112,2009-09-08
1003,0.0356639112,2009-09-29
1004,-0.1952709768,2009-09-30
1008,-0.106147908,2009-10-04
1009,0.0460235736,2009-10-05
1012,-0.2642455224,2009-10-08
1017,-0.0837501336,2009-10-13
1019,-0.1475237232,2009-10-15
1021,-0.3067883424,2009-10-17
1022,-0.0912573,2009-10-18
1067,0.0052888896,2009-12-02
1070,0.1311758496,2009-12-05
1072,0.33196009896,2009-12-07
1091,0.46638029448,2009-12-26
1100,0.39735536472,2010-01-04
1104,0.39662971704,2010-01-08
1117,0.21084087456,2010-01-21
1120,0.1563953616,2010-01-24
1133,0.07829127576,2010-02-06
1151,0.18828545688,2010-02-24
1154,0.06480562464,2010-02-27
1166,-0.011009952,2010-03-11
1172,0.06874558128,2010-03-17
1185,-0.22619740104,2010-03-30
1186,-0.1706373864,2010-03-31
1187,-0.2030581224,2010-04-01
1191,-0.40141765944,2010-04-05
1207,-0.6211802736,2010-04-21
1223,-0.8935531632,2010-05-07
1233,-0.76517890272,2010-05-17
1234,-0.698562144,2010-05-18
1237,-0.5617558872,2010-05-21
1238,-0.686488392,2010-05-22
1239,-0.6696620136,2010-05-23
1241,-0.36437203728,2010-05-25
1255,-0.3771025632,2010-06-08
1258,-0.6855545592,2010-06-11
1259,-0.7876912824,2010-06-12
1263,-0.23900877576,2010-06-16
1271,-0.085364715024,2010-06-24
1278,0.065290428,2010-07-01
1284,-0.27225936,2010-07-07
1286,-0.3314067264,2010-07-09
1307,-0.235723608,2010-07-30
1333,-0.5912947512,2010-08-25
1335,-0.4192574472,2010-08-27
1336,-0.33554442456,2010-08-28
1339,-0.2770448184,2010-08-31
1342,-0.38819341584,2010-09-03
1343,-0.2580074208,2010-09-04
1344,-0.0910128528,2010-09-05
1345,-0.17737328592,2010-09-06
1348,-0.313275708,2010-09-09
1352,-0.0396825912,2010-09-13
1353,-0.1220285952,2010-09-14
1356,-0.1715585184,2010-09-17
1358,-0.1687781448,2010-09-19
1376,-0.652123116,2010-10-07
1382,-0.7870679496,2010-10-13
1427,0.27315127368,2010-11-27
1450,0.026740970208,2010-12-20
1471,0.1561712184,2011-01-10
1478,0.21575633688,2011-01-17
1488,0.3645281016,2011-01-27
1490,0.15041312928,2011-01-29
1499,0.3098355408,2011-02-07
1500,0.16195152744,2011-02-08
1509,0.118412712,2011-02-17
1522,0.235867117104,2011-03-02
1526,0.14755868064,2011-03-06
1527,0.07387679736,2011-03-07
1546,-0.0507683808,2011-03-26
1595,-0.311104538424,2011-05-14
1610,-0.3579110928,2011-05-29
1613,-0.12144781224,2011-06-01
1616,-0.1329612287688,2011-06-04
1617,-0.10102392144,2011-06-05
1656,0.798194952,2011-07-14
1657,0.6244101864,2011-07-15
1659,0.1413555408,2011-07-17
1678,0.42472231632,2011-08-05
1680,0.1895720328,2011-08-07
1686,0.5969987064,2011-08-13
1689,0.054023976,2011-08-16
1719,0.1347023088,2011-09-15
1748,-0.01000250424,2011-10-14
1785,-0.032350384368,2011-11-20
1820,0.626882976,2011-12-25
1872,0.01142109504,2012-02-15
1885,0.0561287772,2012-02-28
1892,0.0935702172,2012-03-06
1898,-0.1803087648,2012-03-12
1903,-0.09989315064,2012-03-17
1905,-0.288011400408,2012-03-19
1909,-0.215542728,2012-03-23
1912,-0.3863603016,2012-03-26
1917,-0.3391434144,2012-03-31
1925,-0.2430169344,2012-04-08
1928,-0.587542248,2012-04-11
1931,-0.8235645408,2012-04-14
1939,-0.5304061872,2012-04-22
1944,-0.8664508872,2012-04-27
1950,-0.73249978536,2012-05-03
1955,-0.28460215512,2012-05-08
1963,-0.6906606048,2012-05-16
1964,-0.3585128904,2012-05-17
1965,-0.4806570456,2012-05-18
1968,-0.2251474488,2012-05-21
1970,-0.26458889112,2012-05-23
1973,-0.65689746336,2012-05-26
1980,-0.049239198,2012-06-02
1989,0.01439093952,2012-06-11
2001,0.5770025712,2012-06-23
2004,0.049205124,2012-06-26
2014,1.430128224,2012-07-06
2020,-0.52574238,2012-07-12
2049,0.0551286216,2012-08-10
2063,-0.03771091296,2012-08-24
2066,0.032949765576,2012-08-27
2070,0.0575025048,2012-08-31
2093,0.0063081288,2012-09-23
2102,-0.1537413912,2012-10-02
2103,-0.31151171808,2012-10-03
2121,0.03555557208,2012-10-21
2122,-0.05405261328,2012-10-22
2181,0.590777442,2012-12-20
2193,0.3297686904,2013-01-01
2205,0.5394589632,2013-01-13
2207,0.67428645696,2013-01-15
2257,-0.0487084104,2013-03-06
2278,-0.06340275,2013-03-27
2280,-0.02038600656,2013-03-29
2287,-0.22973182848,2013-04-05
2290,-0.4010595552,2013-04-08
2295,-0.15201864432,2013-04-13
2296,-0.11306906424,2013-04-14
2298,-0.42373263456,2013-04-16
2342,0.08409141792,2013-05-30
2361,-0.3117804264,2013-06-18
2391,-0.082149768,2013-07-18
2393,-0.636710544,2013-07-20
2398,-0.297619272,2013-07-25
2419,-2.35064268,2013-08-15
2420,-2.258567064,2013-08-16
2426,-1.759100544,2013-08-22
2428,-1.3343470848,2013-08-24
2431,-0.762351264,2013-08-27
2432,-0.723154608,2013-08-28
2433,-0.87334848,2013-08-29
2434,-0.423000792,2013-08-30
2439,-0.730114128,2013-09-04
2444,-0.3006086688,2013-09-09
2451,-0.440688816,2013-09-16
2452,-1.0362012912,2013-09-17
2453,-0.9349924392,2013-09-18
2456,-1.612707624,2013-09-21
2460,-1.77175944,2013-09-25
2462,-0.935021664,2013-09-27
2467,-1.571873256,2013-10-02
2469,-0.832028112,2013-10-04
2470,-0.4412179296,2013-10-05
2479,-0.588071232,2013-10-14
2493,0.03922685064,2013-10-28
2494,0.015033816,2013-10-29
2536,0.5924379096,2013-12-10
2549,0.33376574232,2013-12-23
2582,0.3735781992,2014-01-25
2587,0.0426188196,2014-01-30
2640,-0.1926230544,2014-03-24
2644,-0.17960296536,2014-03-28
2659,-0.11111338728,2014-04-12
2669,-0.29896746408,2014-04-22
2670,-0.2533745232,2014-04-23
2679,-0.169095511224,2014-05-02
2698,-0.165627315432,2014-05-21
2704,0.103785740856,2014-05-27
2716,0.01042248384,2014-06-08
2719,0.13923197676,2014-06-11
2732,0.1002420576,2014-06-24
2745,0.136367712,2014-07-07
2750,0.289488708,2014-07-12
2764,0.20798810424,2014-07-26
2778,-0.661881672,2014-08-09
2780,-0.4487808672,2014-08-11
2793,-1.875985704,2014-08-24
2794,-1.78212096,2014-08-25
2800,-1.33585524,2014-08-31
2803,-0.864282312,2014-09-03
2805,-0.365184936,2014-09-05
2806,-1.101479472,2014-09-06
2808,-0.5328183888,2014-09-08
2813,-0.494143632,2014-09-13
2814,-0.5292911952,2014-09-14
2821,-0.9543896928,2014-09-21
2827,-0.837868968,2014-09-27
2828,-0.9176955048,2014-09-28
2852,-0.37561158,2014-10-22
2856,-0.3715532208,2014-10-26
2876,0.07764368832,2014-11-15
2907,0.0563048496,2014-12-16
2915,0.0932922468,2014-12-24
2918,0.23249656368,2014-12-27
2919,0.1504267632,2014-12-28
2932,-0.02835677592,2015-01-10
2973,-0.04817532672,2015-02-20
2989,-0.152686215864,2015-03-08
2995,0.12087423288,2015-03-14
3011,-0.20473296048,2015-03-30
3012,-0.2709969264,2015-03-31
3013,-0.25378862112,2015-04-01
3020,-0.6447965256,2015-04-08
3034,-0.45048771216,2015-04-22
3035,-0.55032081048,2015-04-23
3069,-0.39017663712,2015-05-27
3091,-0.45371993184,2015-06-18
3092,-0.488596968,2015-06-19
3093,-0.3273070896,2015-06-20
3129,0.0494832672,2015-07-26
3143,-0.2793649392,2015-08-09
3151,0.03460385232,2015-08-17
3163,-0.15388773336,2015-08-29
3164,-0.04317520536,2015-08-30
3175,0.0278946288,2015-09-10
3179,-0.091682359272,2015-09-14
3181,-0.12417238224,2015-09-16
3184,0.0746307648,2015-09-19
3185,-0.08226796752,2015-09-20
3193,-0.08114395752,2015-09-28
3194,-0.0956149056,2015-09-29
3195,-0.00913287312,2015-09-30
3197,-0.065989416744,2015-10-02
3203,0.2194371,2015-10-08
3213,-0.22461314904,2015-10-18
3219,0.3418792704,2015-10-24
3221,0.12261527064,2015-10-26
3222,0.1798710624,2015-10-27
3246,0.058482212544,2015-11-20
3252,0.13654001304,2015-11-26
3254,0.00713423808,2015-11-28
3260,0.086808888,2015-12-04
3267,0.11161055448,2015-12-11
3271,0.426675708,2015-12-15
3288,0.715971528,2016-01-01
3296,0.13753908,2016-01-09
3312,0.000465441119999999,2016-01-25
3313,0.194077728,2016-01-26
3318,0.020595384,2016-01-31
3320,0.459849744,2016-02-02
3322,0.30949769304,2016-02-04
3323,0.2258073072,2016-02-05
3329,0.07854395472,2016-02-11
3336,-0.065334333996,2016-02-18
3340,-0.04396618008,2016-02-22
3343,-0.0871709796,2016-02-25
3345,-0.10701436392,2016-02-27
3348,-0.2164866912,2016-03-01
3349,-0.22463195184,2016-03-02
3351,-0.21401659836,2016-03-04
3359,-0.352728911952,2016-03-12
3361,-0.18660906144,2016-03-14
3363,-0.24035317488,2016-03-16
3367,-0.29946738096,2016-03-20
3368,-0.26176094352,2016-03-21
3370,-0.5196652416,2016-03-23
3375,-0.42515074584,2016-03-28
3379,-0.1435542912,2016-04-01
3383,-0.648379836,2016-04-05
3389,-0.45880614,2016-04-11
3393,-0.4898021616,2016-04-15
3405,-0.9121359456,2016-04-27
3406,-1.2135161448,2016-04-28
3413,-0.8742833064,2016-05-05
3414,-0.952093224,2016-05-06
3415,-1.1248496352,2016-05-07
3424,-0.9081968616,2016-05-16
3427,-0.0336579408,2016-05-19
3429,-0.7214772384,2016-05-21
3430,-0.8204694336,2016-05-22
3435,-0.7489402776,2016-05-27
3437,-0.6848943336,2016-05-29
3454,-0.67488847488,2016-06-15
3460,-0.4256529696,2016-06-21
3464,-0.049299359616,2016-06-25
3471,0.5184404784,2016-07-02
3484,0.1063328904,2016-07-15
3491,0.11160435096,2016-07-22
3498,-0.0875516256,2016-07-29
3502,-0.13869927648,2016-08-02
3509,-0.0350939736,2016-08-09
3515,-0.866342736,2016-08-15
3535,-0.715652712,2016-09-04
3536,-0.9652062168,2016-09-05
3540,-0.4863623616,2016-09-09
3557,-0.1554734736,2016-09-26
3564,-0.2808765936,2016-10-03
3566,-0.29560749984,2016-10-05
3581,-0.10885016736,2016-10-20
3600,0.23988103992,2016-11-08
3605,0.01089444816,2016-11-13
3612,-0.05718888792,2016-11-20
3615,0.148016214,2016-11-23
3620,-0.014007250944,2016-11-28
3621,0.1642229208,2016-11-29
3622,0.301397436,2016-11-30
3626,0.1595300184,2016-12-04
3641,0.42826071816,2016-12-19
3658,0.10048229928,2017-01-05
3661,0.15283554336,2017-01-08
3665,0.0884181744,2017-01-12
3678,0.3021104304,2017-01-25
3680,0.26667297576,2017-01-27
3695,-0.125896071528,2017-02-11
3699,-0.124739722224,2017-02-15
3700,-0.03669776496,2017-02-16
3707,-0.0924263352,2017-02-23
3708,-0.05818400208,2017-02-24
3709,-0.23854127832,2017-02-25
3711,-0.12174120936,2017-02-27
3717,-0.083048320872,2017-03-05
3723,-0.07409828808,2017-03-11
3733,-0.356737176,2017-03-21
3736,-0.41252246784,2017-03-24
3739,-0.54542867508,2017-03-27
3742,-0.0842080968,2017-03-30
3743,-0.22108090104,2017-03-31
3747,-0.447573362616,2017-04-04
3765,-0.4577990184,2017-04-22
3766,-0.7439694048,2017-04-23
3780,-0.527770728,2017-05-07
3785,-0.36432348912,2017-05-12
3786,-0.3631455288,2017-05-13
3793,-0.40752147816,2017-05-20
3816,-0.45985923504,2017-06-12
3824,-0.17892780768,2017-06-20
3832,0.070520004,2017-06-28
3841,0.050682996,2017-07-07
3850,-0.27310113684,2017-07-16
3854,0.02258125992,2017-07-20
3859,0.1719171432,2017-07-25
3860,-0.033244128,2017-07-26
3866,-0.20507688,2017-08-01
3868,-1.4451502032,2017-08-03
3873,-1.781622216,2017-08-08
3880,-1.3151542104,2017-08-15
3884,-1.65565836,2017-08-19
3887,-0.974684016,2017-08-22
3900,-0.0725037912,2017-09-04
3901,-0.4125699144,2017-09-05
3902,-0.1643139864,2017-09-06
3906,-0.10328948928,2017-09-10
3907,0.00646470719999999,2017-09-11
3917,-0.0539016768,2017-09-21
3918,-0.03069562824,2017-09-22
3920,-0.07719600672,2017-09-24
3921,-0.141126671952,2017-09-25
3927,0.386988948,2017-10-01
3928,-0.23052972816,2017-10-02
3932,0.21430116,2017-10-06
3934,-0.2622693168,2017-10-08
3954,-0.41899492296,2017-10-28
3961,0.105619170024,2017-11-04
3962,-0.2341987776,2017-11-05
3974,-0.02136801384,2017-11-17
3986,-0.08462505672,2017-11-29
3994,0.2770901352,2017-12-07
4012,0.01456346952,2017-12-25
4020,0.21509376984,2018-01-02
4027,0.00891173664,2018-01-09
4034,0.1224500328,2018-01-16
4035,0.24070442652,2018-01-17
4041,0.24326928072,2018-01-23
4045,0.31384693728,2018-01-27
4051,-0.07729318512,2018-02-02
4074,0.1072832688,2018-02-25
4082,0.08975665728,2018-03-05
4083,0.11017415664,2018-03-06
4086,-0.05012114112,2018-03-09
4103,-0.09477722088,2018-03-26
4124,-0.5029853328,2018-04-16
4130,-0.48114392904,2018-04-22
4144,-0.35343661284,2018-05-06
4151,-0.42867652464,2018-05-13
4202,-0.04006957032,2018-07-03
4205,1.163383884,2018-07-06
4207,-0.0930956976,2018-07-08
4210,-0.0339103584,2018-07-11
4211,-0.5940177552,2018-07-12
4216,0.2589215976,2018-07-17
4218,-0.626421384,2018-07-19
4219,-1.0366139592,2018-07-20
4221,-1.342827396,2018-07-22
4229,-1.64445816816,2018-07-30
4230,-1.966438944,2018-07-31
4231,-2.0801415816,2018-08-01
4243,-1.20367512,2018-08-13
4250,-0.4473306648,2018-08-20
4255,-0.09133236,2018-08-25
4273,-0.189665604,2018-09-12
4276,-0.1767864312,2018-09-15
4284,-0.46801611864,2018-09-23
4285,-0.3291869376,2018-09-24
4287,-0.4729709448,2018-09-26
4289,-0.29244425328,2018-09-28
4291,-0.211200264,2018-09-30
4295,-0.11861500464,2018-10-04
4302,-0.2712387816,2018-10-11
4307,0.551397348,2018-10-16
4324,-0.15309553608,2018-11-02
4326,-0.07866319104,2018-11-04
4330,0.06115310784,2018-11-08
4334,0.481817808,2018-11-12
4335,0.23982079536,2018-11-13
4340,-0.06512182704,2018-11-18
4347,0.01890639792,2018-11-25
4348,0.12367918512,2018-11-26
4349,0.0558265068,2018-11-27
4350,0.0688156344,2018-11-28
4352,0.1898829648,2018-11-30
4353,0.24112871856,2018-12-01
4366,0.130437324,2018-12-14
4373,0.0546394032,2018-12-21
4403,-0.09359591904,2019-01-20
4412,0.15230808,2019-01-29
4416,-0.1489973832,2019-02-02
4418,0.12032626896,2019-02-04
4422,0.03036402504,2019-02-08
4426,-0.1194530544,2019-02-12
4429,0.385711832232,2019-02-15
4431,-0.0125787168,2019-02-17
4434,0.0272160432,2019-02-20
4435,0.21834270576,2019-02-21
4457,-0.8156782296,2019-03-15
4458,-0.5196992832,2019-03-16
4461,-0.39807761472,2019-03-19
4503,-0.4933634184,2019-04-30
4519,-0.9727344,2019-05-16
4522,-0.5646079512,2019-05-19
4524,-0.01531571328,2019-05-21
4530,0.144278064,2019-05-27
4537,-0.2391199488,2019-06-03
4544,-0.4090066488,2019-06-10
4545,-0.4035243744,2019-06-11
4555,-0.205213176,2019-06-21
4562,0.3601007712,2019-06-28
4565,0.007056288,2019-07-01
4588,0.6167092032,2019-07-24
4590,0.3981651768,2019-07-26
4595,0.0089670456,2019-07-31
4600,0.1581717456,2019-08-05
4604,-0.079760592,2019-08-09
4608,-0.062285328,2019-08-13
4612,0.03715018992,2019-08-17
4625,-0.00595550016,2019-08-30
4631,0.012215155968,2019-09-05
4632,0.013459254408,2019-09-06
4635,0.24722628408,2019-09-09
4636,0.03818735064,2019-09-10
4637,0.0055935036,2019-09-11
4648,-0.454374576,2019-09-22
4652,-0.43611146496,2019-09-26
4654,-0.4559551992,2019-09-28
4656,-0.13684976784,2019-09-30
4657,-0.1721250864,2019-10-01
4658,-0.15086386296,2019-10-02
4662,-0.11008537848,2019-10-06
4663,-0.200361280536,2019-10-07
4665,0.3611971656,2019-10-09
4668,-0.0920659608,2019-10-12
4669,-0.14285766096,2019-10-13
4670,-0.19475069976,2019-10-14
4671,-0.14676451344,2019-10-15
4672,-0.26652897288,2019-10-16
4673,-0.1432548936,2019-10-17
4675,-0.3219643728,2019-10-19
4683,0.0267863328,2019-10-27
4712,0.21978976968,2019-11-25
4717,0.3546082584,2019-11-30
4731,0.03485532816,2019-12-14
4733,0.07009798104,2019-12-16
4734,0.3865405536,2019-12-17
4735,0.22549817664,2019-12-18
4740,0.22565698848,2019-12-23
4742,0.18291882672,2019-12-25
4747,0.52742650608,2019-12-30
4753,0.18815071824,2020-01-05
4755,0.2142930384,2020-01-07
4759,0.14395326048,2020-01-11
4784,0.51665792112,2020-02-05
4787,0.077359545072,2020-02-08
4792,0.1593792828,2020-02-13
4798,0.0364112064,2020-02-19
4800,0.0583168032,2020-02-21
4805,0.1386476136,2020-02-26
4825,0.1590578748,2020-03-17
4828,0.05383166472,2020-03-20
4833,-0.179907372,2020-03-25
4835,0.1461758184,2020-03-27
4840,-0.19211202,2020-04-01
4841,-0.29793503808,2020-04-02
4851,-0.3763577736,2020-04-12
4857,-0.6954328656,2020-04-18
4868,-0.9435042864,2020-04-29
4869,-0.5111838396,2020-04-30
4878,-0.4477128552,2020-05-09
4925,0.094596444,2020-06-25
4927,0.07142551056,2020-06-27
4929,0.02252783448,2020-06-29
4934,0.17622017856,2020-07-04
4936,0.13606485192,2020-07-06
4961,-0.1264049712,2020-07-31
4975,-0.4647115584,2020-08-14
4998,0.2188724112,2020-09-06
4999,0.16154634816,2020-09-07
5012,-0.13409142624,2020-09-20
5032,-0.07062645312,2020-10-10
5051,0.0712874952,2020-10-29
5072,0.112877441352,2020-11-19
5096,0.4164710472,2020-12-13
